RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_1	IA_FSA_COUNT_2	IA_FSA_COUNT_3	IA_FSA_DURATION_1	IA_FSA_DURATION_2	IA_FSA_DURATION_3	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg	bg_code	calibration	condition	frame_number	phase	session	trial_w_session	video_file	video_id	video_latency
Juna_1	5	Juna_1.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	.	2	.	IA_end_position	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	715	0	0	.	.	.	.	.	.	.	.	.	.	965	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	.	false	2253107	3	video_playing_IP	false	2253107	Fixations	0.00	0	3	Trial: 5	2253107	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_1	5	False	white	(230, 230, 230)	w_minion64.mp4	exp	30.3	test2	test_session	5	two_occluders_disappear.mp4	5	8500
Juna_1	5	Juna_1.edf	RIGHT	RECORDING_SESSION	786432.00	.	768	0	.	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	.	3	.	screen_aoi	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	1024	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	RECTANGLE	.	false	2253107	3	video_playing_IP	false	2253107	Fixations	0.00	0	3	Trial: 5	2253107	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_1	5	False	white	(230, 230, 230)	w_minion64.mp4	exp	30.3	test2	test_session	5	two_occluders_disappear.mp4	5	8500
Juna_2	1	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	4233.50	515	2154	0.5175	false	.	197	1	.	.	1	110	0	534.70	355.10	1	197	306	0.2000	1	147.70	.	110	.	.	.	.	.	0.4000	2	0	0	1	0	0	902	.	1	.	IA_IA_between_screens	1957	2	3143	490.20	337.20	1957	5100	0.2000	1	103.20	31.00	3143	2.51	0.44	3142	4	3113	387	1	1	4655.00	3812.00	.	1	1	0	0	0	0	197	637	2	1957	2	3143	490.20	337.20	1957	5100	0.2000	1	103.20	31.00	3143	197	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1]	true	1896906	3	video_playing_IP	true	1891916	Fixations	4162.00	5	3	Trial: 1	1891806	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	1	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Juna_2	1	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	.	2	.	IA_end_position	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	715	0	0	.	.	.	.	.	.	.	.	.	.	965	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1]	true	1896906	3	video_playing_IP	true	1891916	Fixations	4162.00	5	3	Trial: 1	1891806	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	1	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Juna_2	1	Juna_2.edf	RIGHT	RECORDING_SESSION	786432.00	4367.00	768	4162	1.0000	false	.	197	1	.	.	1	110	0	534.70	355.10	1	4162	5100	1.0000	5	534.70	.	110	.	.	.	.	.	1.0000	5	1	0	2	1957	0	1106	.	3	.	screen_aoi	1957	1	3143	490.20	337.20	4162	5100	1.0000	5	534.70	.	110	2.51	0.44	3142	4	3113	0	0	0	4655.00	3812.00	.	0	0	1	1	1	1	3965	1024	1	902	1	377	145.00	346.40	.	.	.	.	.	.	.	2008	0	.	.	268	1	1991	281.30	398.70	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1]	true	1896906	3	video_playing_IP	true	1891916	Fixations	4162.00	5	3	Trial: 1	1891806	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	1	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Juna_2	2	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	4196.00	515	2253	0.4695	false	.	161	1	.	.	1	235	0	517.10	444.50	1	161	395	0.2000	1	130.10	.	235	.	.	.	.	.	0.4000	2	0	0	2	0	0	1381	.	1	.	IA_IA_between_screens	2092	2	2581	395.70	306.20	2092	4672	0.2000	1	8.70	147.90	2581	2.38	-4.23	2580	3	2551	387	1	1	4647.00	3745.00	.	1	1	0	0	0	0	161	637	2	2092	2	2581	395.70	306.20	2092	4672	0.2000	1	8.70	147.90	2581	161	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3]	true	1902902	3	video_playing_IP	true	1897909	Fixations	4799.00	5	3	Trial: 2	1897674	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	2	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Juna_2	2	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	.	2	.	IA_end_position	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	715	0	0	.	.	.	.	.	.	.	.	.	.	965	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3]	true	1902902	3	video_playing_IP	true	1897909	Fixations	4799.00	5	3	Trial: 2	1897674	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	2	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Juna_2	2	Juna_2.edf	RIGHT	RECORDING_SESSION	786432.00	4230.60	768	4799	1.0000	false	.	161	1	.	.	1	235	0	517.10	444.50	1	4799	5228	1.0000	5	517.10	.	235	.	.	.	.	.	1.0000	5	1	0	1	2092	0	1165	.	3	.	screen_aoi	474	1	4754	703.40	331.80	4799	5228	1.0000	5	517.10	.	235	8.83	-5.66	4753	4	4673	0	0	0	4647.00	3745.00	.	0	0	1	1	1	1	4638	1024	1	907	1	453	83.80	430.60	.	.	.	.	.	.	.	2546	0	.	.	1165	1	1386	239.10	339.00	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 3]	true	1902902	3	video_playing_IP	true	1897909	Fixations	4799.00	5	3	Trial: 2	1897674	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	2	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Juna_2	3	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	4249.50	515	1923	0.4041	false	.	155	1	.	.	1	206	0	499.50	423.40	1	155	360	0.1429	1	112.50	.	206	.	.	.	.	.	0.2857	2	0	1	1	0	560	936	.	1	.	IA_IA_between_screens	1768	2	2814	409.40	295.10	1768	4581	0.1429	1	22.40	12.70	2814	1.51	-76.45	2813	5	2792	387	1	1	4804.00	3695.00	.	1	1	0	0	0	0	155	637	2	1768	2	2814	409.40	295.10	1768	4581	0.1429	1	22.40	12.70	2814	155	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 2]	true	1908945	3	video_playing_IP	true	1903950	Fixations	4759.00	7	3	Trial: 3	1903744	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	3	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
Juna_2	3	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	4692.00	515	560	0.1177	false	.	560	7	1	[1, 3]	4	4641	2	751.20	316.40	0	560	5201	0.1429	1	36.20	305.60	4641	9.74	-5.83	4640	6	4582	0.1429	1	0	0	0	0	0	0	.	2	.	IA_end_position	560	1	4641	751.20	316.40	560	5201	0.1429	1	36.20	305.60	4641	9.74	-5.83	4640	6	4582	715	0	0	4692.00	4692.00	.	0	0	0	0	0	0	560	965	1	.	.	.	.	.	.	.	.	.	.	.	.	560	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 2]	true	1908945	3	video_playing_IP	true	1903950	Fixations	4759.00	7	3	Trial: 3	1903744	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	3	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
Juna_2	3	Juna_2.edf	RIGHT	RECORDING_SESSION	786432.00	4486.29	768	4759	1.0000	false	.	155	1	.	.	1	206	0	499.50	423.40	1	4759	5201	1.0000	7	499.50	.	206	.	.	.	.	.	1.0000	7	1	0	3	1768	0	1340	.	3	.	screen_aoi	560	1	4641	751.20	316.40	4759	5201	1.0000	7	499.50	.	206	9.74	-5.83	4640	6	4582	0	0	0	4911.00	3695.00	.	0	0	1	1	1	1	4604	1024	1	936	1	424	82.10	379.00	.	.	.	.	.	.	.	2276	0	.	.	1197	1	1409	273.80	279.60	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 2]	true	1908945	3	video_playing_IP	true	1903950	Fixations	4759.00	7	3	Trial: 3	1903744	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	3	False	white	(230, 230, 230)	w_calibug32px.mp4	hab	12	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
Juna_2	4	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	4278.00	515	1857	0.4148	false	.	177	1	.	.	1	215	0	492.80	432.90	1	177	391	0.1667	1	105.80	.	215	.	.	.	.	.	0.3333	2	0	1	1	0	494	248	.	1	.	IA_IA_between_screens	1680	2	2971	422.70	285.20	1680	4650	0.1667	1	35.70	104.50	2971	1.54	-1.78	2970	4	2951	387	1	1	4756.00	3800.00	.	1	1	0	0	0	0	177	637	2	1680	2	2971	422.70	285.20	1680	4650	0.1667	1	35.70	104.50	2971	177	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 2]	true	1914969	3	video_playing_IP	true	1909975	Fixations	4477.00	6	3	Trial: 4	1909760	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	4	False	white	(230, 230, 230)	w_calibug32px.mp4	con	12	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Juna_2	4	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	4755.00	515	494	0.1103	false	.	494	6	1	[1, 3]	4	4715	2	724.10	321.00	0	494	5209	0.1667	1	9.10	292.30	4715	8.43	-11.07	4714	5	4651	0.1667	1	0	0	0	0	0	0	.	2	.	IA_end_position	494	1	4715	724.10	321.00	494	5209	0.1667	1	9.10	292.30	4715	8.43	-11.07	4714	5	4651	715	0	0	4755.00	4755.00	.	0	0	0	0	0	0	494	965	1	.	.	.	.	.	.	.	.	.	.	.	.	494	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 2]	true	1914969	3	video_playing_IP	true	1909975	Fixations	4477.00	6	3	Trial: 4	1909760	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	4	False	white	(230, 230, 230)	w_calibug32px.mp4	con	12	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Juna_2	4	Juna_2.edf	RIGHT	RECORDING_SESSION	786432.00	4243.83	768	4477	1.0000	false	.	177	1	.	.	1	215	0	492.80	432.90	1	4477	5209	1.0000	6	492.80	.	215	.	.	.	.	.	1.0000	6	1	0	2	1680	0	1878	.	3	.	screen_aoi	494	1	4715	724.10	321.00	4477	5209	1.0000	6	492.80	.	215	8.43	-11.07	4714	5	4651	0	0	0	4756.00	3437.00	.	0	0	1	1	1	1	4300	1024	1	248	1	525	116.30	422.20	.	.	.	.	.	.	.	2126	0	.	.	852	1	1056	171.20	332.90	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 2]	true	1914969	3	video_playing_IP	true	1909975	Fixations	4477.00	6	3	Trial: 4	1909760	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	4	False	white	(230, 230, 230)	w_calibug32px.mp4	con	12	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Juna_2	5	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	4109.00	515	1908	0.4151	false	.	81	1	.	.	1	111	0	584.50	318.00	1	366	507	0.3333	2	197.50	.	111	.	.	.	.	.	0.5000	3	1	0	2	285	0	1561	.	1	.	IA_IA_between_screens	1542	2	3043	461.80	333.00	1542	4584	0.1667	1	74.80	107.70	3043	4.79	-2.41	3042	4	2837	387	1	1	4658.00	3795.00	.	1	1	0	0	0	0	366	637	2	285	1	223	489.70	347.10	1542	4584	0.1667	1	74.80	107.70	3043	366	0	.	.	1542	2	3043	461.80	333.00	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3]	true	1924226	3	video_playing_IP	true	1919230	Fixations	4596.00	6	3	Trial: 5	1919119	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	5	False	white	(230, 230, 230)	w_calibug32px.mp4	con	12	test2	control_session	5	two_occluders_reappear.mp4	10	8500
Juna_2	5	Juna_2.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	.	2	.	IA_end_position	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	715	0	0	.	.	.	.	.	.	.	.	.	.	965	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3]	true	1924226	3	video_playing_IP	true	1919230	Fixations	4596.00	6	3	Trial: 5	1919119	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	5	False	white	(230, 230, 230)	w_calibug32px.mp4	con	12	test2	control_session	5	two_occluders_reappear.mp4	10	8500
Juna_2	5	Juna_2.edf	RIGHT	RECORDING_SESSION	786432.00	4332.67	768	4596	1.0000	false	.	81	1	.	.	1	111	0	584.50	318.00	1	4596	5107	1.0000	6	584.50	.	111	.	.	.	.	.	1.0000	6	1	0	1	1542	0	1127	.	3	.	screen_aoi	468	1	4639	709.70	332.10	4596	5107	1.0000	6	584.50	.	111	6.55	-7.09	4638	5	4585	0	0	0	4690.00	3795.00	.	0	0	1	1	1	1	4230	1024	1	285	1	223	489.70	347.10	.	.	.	.	.	.	.	2688	0	.	.	1093	1	592	139.30	346.60	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 3]	true	1924226	3	video_playing_IP	true	1919230	Fixations	4596.00	6	3	Trial: 5	1919119	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Juna_2	5	False	white	(230, 230, 230)	w_calibug32px.mp4	con	12	test2	control_session	5	two_occluders_reappear.mp4	10	8500
Lilly_1	1	Lilly_1.edf	RIGHT	RECORDING_SESSION	75000.00	2929.00	515	1122	0.2366	false	.	257	1	.	.	1	288	0	479.70	332.60	1	257	544	0.1000	1	92.70	.	288	.	.	.	.	.	0.3000	3	1	0	2	827	0	1129	.	1	.	IA_IA_between_screens	827	2	3262	598.50	367.00	865	4088	0.2000	2	150.80	21.20	3208	0.54	50.38	3261	6	3246	387	1	1	3144.00	2776.00	.	1	1	0	0	0	0	257	637	2	38	2	3208	537.80	377.00	865	4088	0.2000	2	150.80	21.20	3208	257	0	.	.	827	2	3262	598.50	367.00	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	1964912	3	video_playing_IP	true	1959920	Fixations	4742.00	10	3	Trial: 1	1959632	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Lilly_1	1	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Lilly_1	1	Lilly_1.edf	RIGHT	RECORDING_SESSION	75000.00	2712.00	515	577	0.1217	false	.	577	10	3	[3, 1]	5	4645	2	755.30	335.60	0	577	5221	0.1000	1	40.30	11.70	4645	0.42	-23.08	4644	9	4634	0.1000	1	0	0	0	0	0	0	.	2	.	IA_end_position	577	1	4645	755.30	335.60	577	5221	0.1000	1	40.30	11.70	4645	0.42	-23.08	4644	9	4634	715	0	0	2712.00	2712.00	.	1	1	0	0	0	0	577	965	1	.	.	.	.	.	.	.	.	.	.	.	.	577	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	1964912	3	video_playing_IP	true	1959920	Fixations	4742.00	10	3	Trial: 1	1959632	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Lilly_1	1	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Lilly_1	1	Lilly_1.edf	RIGHT	RECORDING_SESSION	786432.00	2981.70	768	4742	1.0000	false	.	257	1	.	.	1	288	0	479.70	332.60	1	4742	5221	1.0000	10	479.70	.	288	.	.	.	.	.	1.0000	10	1	1	4	38	577	1914	.	3	.	screen_aoi	577	1	4645	755.30	335.60	4742	5221	1.0000	10	479.70	.	288	0.42	-23.08	4644	9	4634	0	0	0	3438.00	2712.00	.	0	0	1	2	1	2	4485	1024	1	914	1	599	152.90	325.00	.	.	.	.	.	.	.	3043	0	.	.	295	1	1525	249.10	313.00	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 3, 2]	true	1964912	3	video_playing_IP	true	1959920	Fixations	4742.00	10	3	Trial: 1	1959632	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Lilly_1	1	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Lilly_1	2	Lilly_1.edf	RIGHT	RECORDING_SESSION	75000.00	2731.50	515	2530	0.5344	false	.	266	1	.	.	1	1822	0	571.60	462.90	1	266	2087	0.1250	1	184.60	.	1822	.	.	.	.	.	0.5000	4	2	1	1	2065	109	156	.	1	.	IA_IA_between_screens	1899	2	4740	575.30	336.70	2264	6638	0.3750	3	81.30	226.50	4344	0.97	0.38	4739	6	4720	387	1	1	3314.00	2115.00	.	1	1	0	0	0	0	266	637	2	199	2	4344	468.30	362.80	2264	6638	0.3750	3	81.30	226.50	4344	266	0	.	.	166	2	4554	511.00	335.30	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 2]	true	1972522	3	video_playing_IP	true	1967533	Fixations	4734.00	8	3	Trial: 2	1965711	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Lilly_1	2	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Lilly_1	2	Lilly_1.edf	RIGHT	RECORDING_SESSION	75000.00	2553.00	515	109	0.0230	false	.	109	8	1	[1, 3]	4	6702	2	843.80	345.10	0	109	6811	0.1250	1	128.80	139.70	6702	6.10	-8.73	6701	7	6639	0.1250	1	0	0	0	0	0	0	.	2	.	IA_end_position	109	1	6702	843.80	345.10	109	6811	0.1250	1	128.80	139.70	6702	6.10	-8.73	6701	7	6639	715	0	0	2553.00	2553.00	.	0	0	0	0	0	0	109	965	1	.	.	.	.	.	.	.	.	.	.	.	.	109	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 2]	true	1972522	3	video_playing_IP	true	1967533	Fixations	4734.00	8	3	Trial: 2	1965711	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Lilly_1	2	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Lilly_1	2	Lilly_1.edf	RIGHT	RECORDING_SESSION	786432.00	2647.75	768	4734	1.0000	false	.	266	1	.	.	1	1822	0	571.60	462.90	1	4734	6811	1.0000	8	571.60	.	1822	.	.	.	.	.	1.0000	8	1	0	2	199	0	1939	.	3	.	screen_aoi	109	1	6702	843.80	345.10	4734	6811	1.0000	8	571.60	.	1822	6.10	-8.73	6701	7	6639	0	0	0	3314.00	2100.00	.	0	0	1	1	1	1	4468	1024	1	156	1	2153	126.00	400.80	.	.	.	.	.	.	.	2095	0	.	.	232	1	2327	83.80	354.90	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 2]	true	1972522	3	video_playing_IP	true	1967533	Fixations	4734.00	8	3	Trial: 2	1965711	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Lilly_1	2	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
