RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	calibration	condition	phase	session	video_file	video_id	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_COUNT_24	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_FSA_DURATION_24	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	bg	bg_code	frame_number
Ace_3	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 237)	.	0	Ace_3	4	False	w_cuckoo64.mp4	con	test	control_session	occlusion_reappear_100fps.mp4	8	13500	Ace_3.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[0, 22, 0, 22, 0, 22]	true	1182026	6	video_running	true	1178671	Fixations	3075.00	7	4	Trial: 4	1168821	1	.	.	.
Ace_3	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 237)	.	0	Ace_3	4	False	w_cuckoo64.mp4	con	test	control_session	occlusion_reappear_100fps.mp4	8	13500	Ace_3.edf	RIGHT	condition: phase	138000.00	7671.67	620	948	0.3083	false	.	242	2	.	.	2	10136	0	451.00	204.50	1	242	10377	0.1429	1	65.00	-114.20	10136	1.72	-97.46	10135	1	10108	0.4286	3	0	0	0	0	0	0	0	0	.	22	.	pole_AOI	451	3	12754	548.40	323.80	451	13205	0.1429	1	162.40	14.10	12754	3.73	-0.44	12753	6	12714	386	0	0	9971.00	6073.00	.	0	0	0	0	0	0	948	686	3	255	2	11572	563.50	356.30	255	11826	0.1429	1	177.50	81.30	11572	948	0	.	.	451	3	12754	548.40	323.80	451	13205	0.1429	1	162.40	14.10	12754	160	RECTANGLE	[0, 22, 0, 22, 0, 22]	true	1182026	6	video_running	true	1178671	Fixations	3075.00	7	4	Trial: 4	1168821	1	.	.	.
Ace_3	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 237)	.	0	Ace_3	4	False	w_cuckoo64.mp4	con	test	control_session	occlusion_reappear_100fps.mp4	8	13500	Ace_3.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	23	.	left_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	-50	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[0, 22, 0, 22, 0, 22]	true	1182026	6	video_running	true	1178671	Fixations	3075.00	7	4	Trial: 4	1168821	1	.	.	.
Ace_3	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 237)	.	0	Ace_3	4	False	w_cuckoo64.mp4	con	test	control_session	occlusion_reappear_100fps.mp4	8	13500	Ace_3.edf	RIGHT	condition: phase	9503.32	.	524	0	0.0000	true	13521	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	0	0	.	24	22	ball_AoI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	-41	0	0	.	.	.	.	.	.	.	.	.	.	69	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	0	.	.	.	.	.	.	.	.	.	.	.	.	414	ELLIPSE	[0, 22, 0, 22, 0, 22]	true	1182026	6	video_running	true	1178671	Fixations	3075.00	7	4	Trial: 4	1168821	1	.	.	.
Asta_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	1	False	w_calibug64px.mp4	hab	hab1	test_session	occlusion_habituation_100fps.mp4	1	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0]	true	6110909	6	video_running	true	6107556	Fixations	3199.00	3	3	Trial: 1	6107186	2	.	.	.
Asta_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	1	False	w_calibug64px.mp4	hab	hab1	test_session	occlusion_habituation_100fps.mp4	1	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	1874.00	620	450	0.1407	false	.	450	1	.	.	1	370	0	455.90	285.20	1	450	819	0.3333	1	69.90	.	370	.	.	.	.	.	0.3333	1	0	0	1	.	0	0	1156	.	.	22	.	pole_AOI	450	1	370	455.90	285.20	450	819	0.3333	1	69.90	.	370	.	.	.	.	.	386	0	0	1874.00	1874.00	.	0	0	0	0	0	0	450	686	1	.	.	.	.	.	.	.	.	.	.	.	.	450	0	1156	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0]	true	6110909	6	video_running	true	6107556	Fixations	3199.00	3	3	Trial: 1	6107186	2	.	.	.
Asta_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	1	False	w_calibug64px.mp4	hab	hab1	test_session	occlusion_habituation_100fps.mp4	1	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	1974.00	620	1156	0.3614	false	.	1156	2	22	[22]	2	885	1	97.90	383.30	1	1156	2040	0.3333	1	147.90	-505.90	885	11.78	-163.32	884	1	820	0.3333	1	0	0	0	.	0	0	0	.	.	23	.	left_AOI	1156	1	885	97.90	383.30	1156	2040	0.3333	1	147.90	-505.90	885	11.78	-163.32	884	1	820	-50	1	1	1974.00	1974.00	.	0	0	0	0	0	0	1156	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1156	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0]	true	6110909	6	video_running	true	6107556	Fixations	3199.00	3	3	Trial: 1	6107186	2	.	.	.
Asta_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	2	False	w_calibug64px.mp4	hab	hab2	test_session	occlusion_habituation_100fps.mp4	2	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	6116388	6	video_running	true	6113030	Fixations	3002.00	4	3	Trial: 2	6112646	2	.	.	.
Asta_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	2	False	w_calibug64px.mp4	hab	hab2	test_session	occlusion_habituation_100fps.mp4	2	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	1898.33	620	2472	0.8235	false	.	225	1	.	.	1	384	0	420.60	319.40	1	225	608	0.2500	1	34.60	.	384	.	.	.	.	.	0.7500	3	0	1	1	.	0	1905	530	.	.	22	.	pole_AOI	1905	2	1719	670.30	353.10	2247	3623	0.5000	2	203.70	383.20	1356	1.65	-6.48	1718	3	1698	386	0	0	1974.00	1833.00	.	1	1	0	0	0	0	225	686	2	342	2	1356	589.70	340.80	2247	3623	0.5000	2	203.70	383.20	1356	225	0	530	.	1905	2	1719	670.30	353.10	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	6116388	6	video_running	true	6113030	Fixations	3002.00	4	3	Trial: 2	6112646	2	.	.	.
Asta_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	2	False	w_calibug64px.mp4	hab	hab2	test_session	occlusion_habituation_100fps.mp4	2	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	1881.00	620	530	0.1765	false	.	530	2	22	[22]	2	678	1	2.80	409.40	1	530	1207	0.2500	1	52.80	-470.60	678	12.66	-168.10	677	1	609	0.2500	1	0	1	0	.	0	342	0	.	.	23	.	left_AOI	530	1	678	2.80	409.40	530	1207	0.2500	1	52.80	-470.60	678	12.66	-168.10	677	1	609	-50	1	1	1881.00	1881.00	.	0	0	1	1	1	1	2777	250	1	.	.	.	.	.	.	.	.	.	.	.	.	530	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22]	true	6116388	6	video_running	true	6113030	Fixations	3002.00	4	3	Trial: 2	6112646	2	.	.	.
Asta_1	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	3	False	w_calibug64px.mp4	hab	hab3	test_session	occlusion_habituation_100fps.mp4	3	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22]	true	6123109	6	video_running	true	6119756	Fixations	3144.00	4	3	Trial: 3	6118104	2	.	.	.
Asta_1	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	3	False	w_calibug64px.mp4	hab	hab3	test_session	occlusion_habituation_100fps.mp4	3	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	2040.50	620	2001	0.6365	false	.	420	1	.	.	1	1652	0	627.10	335.60	1	420	2071	0.2500	1	241.10	.	1652	.	.	.	.	.	0.5000	2	0	0	1	.	0	0	1103	.	.	22	.	pole_AOI	1581	2	3424	512.20	404.70	1581	5005	0.2500	1	126.20	6.80	3424	5.42	81.42	3423	3	3373	386	0	0	2360.00	1721.00	.	0	0	0	0	0	0	420	686	2	1581	2	3424	512.20	404.70	1581	5005	0.2500	1	126.20	6.80	3424	420	0	1103	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22]	true	6123109	6	video_running	true	6119756	Fixations	3144.00	4	3	Trial: 3	6118104	2	.	.	.
Asta_1	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	3	False	w_calibug64px.mp4	hab	hab3	test_session	occlusion_habituation_100fps.mp4	3	4500	Asta_1.edf	RIGHT	condition: phase	138000.00	1737.00	620	1103	0.3508	false	.	1103	2	22	[22]	2	2170	1	107.30	391.30	1	1103	3272	0.2500	1	157.30	-677.10	2170	14.44	-173.16	2169	1	2072	0.2500	1	0	0	0	.	0	0	0	.	.	23	.	left_AOI	1103	1	2170	107.30	391.30	1103	3272	0.2500	1	157.30	-677.10	2170	14.44	-173.16	2169	1	2072	-50	1	1	1737.00	1737.00	.	0	0	0	0	0	0	2684	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1103	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 0, 22]	true	6123109	6	video_running	true	6119756	Fixations	3144.00	4	3	Trial: 3	6118104	2	.	.	.
Asta_1	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	4	False	w_calibug64px.mp4	exp	test	test_session	occlusion_disappear_100fps.mp4	4	13500	Asta_1.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0, 23, 22]	true	6128323	6	video_running	true	6124967	Fixations	2988.00	5	3	Trial: 4	6124860	2	.	.	.
Asta_1	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	4	False	w_calibug64px.mp4	exp	test	test_session	occlusion_disappear_100fps.mp4	4	13500	Asta_1.edf	RIGHT	condition: phase	138000.00	1786.67	620	2251	0.7533	false	.	81	1	.	.	1	107	0	648.20	341.10	1	81	187	0.2000	1	262.20	.	107	.	.	.	.	.	0.6000	3	0	1	0	.	0	1916	0	.	.	22	.	pole_AOI	1916	2	1547	582.50	423.70	2170	3463	0.4000	2	134.50	428.60	1263	2.82	-67.40	1546	4	1517	386	0	0	1854.00	1739.00	.	1	1	0	0	0	0	81	686	2	254	2	1263	520.50	328.10	2170	3463	0.4000	2	134.50	428.60	1263	81	0	608	.	1916	2	1547	582.50	423.70	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0, 23, 22]	true	6128323	6	video_running	true	6124967	Fixations	2988.00	5	3	Trial: 4	6124860	2	.	.	.
Asta_1	4	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	4	False	w_calibug64px.mp4	exp	test	test_session	occlusion_disappear_100fps.mp4	4	13500	Asta_1.edf	RIGHT	condition: phase	138000.00	1736.00	620	608	0.2035	false	.	608	3	.	[22]	3	542	1	-42.60	400.40	1	608	1149	0.2000	1	7.40	-319.50	542	7.54	-177.29	541	2	480	0.2000	1	0	1	0	.	0	254	0	.	.	23	.	left_AOI	608	1	542	-42.60	400.40	608	1149	0.2000	1	7.40	-319.50	542	7.54	-177.29	541	2	480	-50	1	0	1736.00	1736.00	.	0	0	1	1	1	1	2778	250	1	.	.	.	.	.	.	.	.	.	.	.	.	608	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0, 23, 22]	true	6128323	6	video_running	true	6124967	Fixations	2988.00	5	3	Trial: 4	6124860	2	.	.	.
Asta_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	1	False	w_cuckoo64.mp4	hab	hab1	control_session	occlusion_habituation_100fps.mp4	5	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	1616.50	620	1909	0.6729	false	.	1797	4	23	[23, 22]	3	2851	2	829.20	284.90	0	1909	4909	0.4000	2	55.20	756.60	2851	24.51	2.10	2850	3	2587	0.4000	2	1	0	0	.	112	0	0	.	.	21	.	right_AOI	112	1	4797	964.30	332.80	1909	4909	0.4000	2	55.20	756.60	2851	4.32	-26.09	4796	4	4648	774	0	0	1671.00	1562.00	.	1	1	0	0	0	0	1909	1074	1	112	1	4797	964.30	332.80	.	.	.	.	.	.	.	1909	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 21]	true	1072319	6	video_running	true	1068964	Fixations	2837.00	5	3	Trial: 1	1067410	3	.	.	.
Asta_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	1	False	w_cuckoo64.mp4	hab	hab1	control_session	occlusion_habituation_100fps.mp4	5	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	2683.00	620	168	0.0592	false	.	168	1	.	.	1	1554	0	577.40	305.10	1	168	1721	0.2000	1	191.40	.	1554	.	.	.	.	.	0.2000	1	0	0	1	.	0	0	561	.	.	22	.	pole_AOI	168	1	1554	577.40	305.10	168	1721	0.2000	1	191.40	.	1554	.	.	.	.	.	386	0	0	2683.00	2683.00	.	0	0	0	0	0	0	168	686	1	.	.	.	.	.	.	.	.	.	.	.	.	168	0	561	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 21]	true	1072319	6	video_running	true	1068964	Fixations	2837.00	5	3	Trial: 1	1067410	3	.	.	.
Asta_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	1	False	w_cuckoo64.mp4	hab	hab1	control_session	occlusion_habituation_100fps.mp4	5	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	1868.50	620	760	0.2679	false	.	561	2	22	[22]	2	1794	1	101.70	378.90	1	760	2586	0.4000	2	151.70	-627.40	1794	11.94	-174.81	1793	1	1722	0.4000	2	1	0	1	.	1797	0	199	.	.	23	.	left_AOI	199	1	2388	17.40	308.00	760	2586	0.4000	2	151.70	-627.40	1794	2.49	135.21	2387	2	2355	-50	1	1	1902.00	1835.00	.	0	0	1	1	1	1	2669	250	1	199	1	2388	17.40	308.00	.	.	.	.	.	.	.	760	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 21]	true	1072319	6	video_running	true	1068964	Fixations	2837.00	5	3	Trial: 1	1067410	3	.	.	.
Asta_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	2	False	w_cuckoo64.mp4	hab	hab2	control_session	occlusion_habituation_100fps.mp4	6	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0, 23, 0]	true	1078752	6	video_running	true	1075396	Fixations	2994.00	6	3	Trial: 2	1074034	2	.	.	.
Asta_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	2	False	w_cuckoo64.mp4	hab	hab2	control_session	occlusion_habituation_100fps.mp4	6	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	1994.00	620	694	0.2318	false	.	694	1	.	.	1	1362	0	549.90	318.70	1	694	2055	0.1667	1	163.90	.	1362	.	.	.	.	.	0.1667	1	0	0	0	.	0	0	0	.	.	22	.	pole_AOI	694	1	1362	549.90	318.70	694	2055	0.1667	1	163.90	.	1362	.	.	.	.	.	386	0	0	1994.00	1994.00	.	0	0	0	0	0	0	694	686	1	.	.	.	.	.	.	.	.	.	.	.	.	694	0	623	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0, 23, 0]	true	1078752	6	video_running	true	1075396	Fixations	2994.00	6	3	Trial: 2	1074034	2	.	.	.
Asta_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	2	False	w_cuckoo64.mp4	hab	hab2	control_session	occlusion_habituation_100fps.mp4	6	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	1649.00	620	623	0.2081	false	.	623	3	.	[22]	3	2190	1	121.40	387.20	1	623	2812	0.1667	1	171.40	-414.10	2190	5.36	-175.46	2189	2	2139	0.1667	1	0	0	0	.	0	0	0	.	.	23	.	left_AOI	623	1	2190	121.40	387.20	623	2812	0.1667	1	171.40	-414.10	2190	5.36	-175.46	2189	2	2139	-50	1	0	1649.00	1649.00	.	0	0	0	0	0	0	623	250	1	.	.	.	.	.	.	.	.	.	.	.	.	623	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 0, 23, 0]	true	1078752	6	video_running	true	1075396	Fixations	2994.00	6	3	Trial: 2	1074034	2	.	.	.
Asta_2	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	3	False	w_cuckoo64.mp4	hab	hab3	control_session	occlusion_habituation_100fps.mp4	7	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	.	620	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	21	.	right_AOI	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	774	0	0	.	.	.	.	.	.	.	.	.	.	1074	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1084160	6	video_running	true	1080802	Fixations	3177.00	4	3	Trial: 3	1080493	2	.	.	.
Asta_2	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_2	3	False	w_cuckoo64.mp4	hab	hab3	control_session	occlusion_habituation_100fps.mp4	7	4500	Asta_2.edf	RIGHT	condition: phase	138000.00	1756.50	620	662	0.2084	false	.	365	1	.	.	1	309	0	559.60	360.20	1	365	673	0.2500	1	173.60	.	309	.	.	.	.	.	0.5000	2	0	0	1	.	0	0	1143	.	.	22	.	pole_AOI	297	2	1972	640.40	404.10	297	2268	0.2500	1	254.40	190.70	1972	12.16	-5.67	1971	2	1884	386	0	0	1843.00	1670.00	.	1	1	0	0	0	0	365	686	2	297	2	1972	640.40	404.10	297	2268	0.2500	1	254.40	190.70	1972	365	0	1143	.	.	.	.	.	.	.	.	.	.	.	.	.	160	RECTANGLE	[22, 23, 22, 0]	true	1084160	6	video_running	true	1080802	Fixations	3177.00	4	3	Trial: 3	1080493	2	.	.	.
